level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
31521,54320,,1,Is it Arabic?,be it arabic?,Is it Arabic?,en,0.8710695505142212,negative,neutral,0.0,neutral,0.9160185,0.04142852,0.9160185,0.042552985
31522,54322,,1,"Very, very, very, very cool","very, very, very, very cool","Very, very, very, very cool",en,0.9707128405570984,negative,positive,0.4828,positive,0.9759162,0.005973318,0.018110419,0.9759162
31523,54323,,1,Thank you for your tiredness and efforts,thank you for your tiredness and effort,Thank you for your tiredness and efforts,en,0.971245527267456,negative,positive,0.3612,positive,0.7682327,0.028872062,0.20289527,0.7682327
31524,54324,,5,Ro it hard,ro it hard,Roooooo it hard,en,0.5034473538398743,positive,neutral,-0.1027,neutral,0.5971674,0.24150214,0.5971674,0.16133049
31525,54325,,2,Is this app free,be this app free,Is this app free,en,0.5248135328292847,negative,positive,0.5106,neutral,0.6096767,0.094268166,0.6096767,0.29605508
31526,54327,,1,"Do not go down, download a program called Kik, the sweetest","do not go down, download a program call kik, the sweetest","Do not go down, download a program called Kik, the sweetest",en,0.7601377964019775,negative,neutral,0.0,positive,0.91971534,0.017790718,0.06249387,0.91971534
31527,54328,,5,This application is very,this application be very,This application is very,en,0.9703763723373412,positive,neutral,0.0,neutral,0.6684662,0.16370954,0.6684662,0.16782424
31528,54329,,5,The best application of my life in my life 🧐 😗 😙 😚 😘 😘 🥰 🥰 😍 🤩 🥳 🤗,the best application of my life in my life 🧐 😗 😙 😚 😘 😘 🥰 🥰 😍 🤩 🥳 🤗,The best application of my life in my life 🧐😗😙😚😘😘🥰🥰😍🤩🥳🤗,en,0.7973843216896057,positive,positive,0.6369,positive,0.9887348,0.0025282667,0.008736952,0.9887348
31529,54330,,5,The program is very sweet and ♥ ♥ ♥ ♥,the program be very sweet and ♥ ♥ ♥ ♥,The program is very sweet and ♥♥♥♥,en,0.9312250018119812,positive,positive,0.5095,positive,0.97875506,0.004530016,0.016714886,0.97875506
31530,54331,,5,"Beautiful, God willing","beautiful, god willing","Beautiful, God willing",en,0.5909228920936584,positive,positive,0.7184,positive,0.9598929,0.01084816,0.029258925,0.9598929
31531,54332,,2,Program under experience,program under experience,Program under experience,en,0.911166787147522,negative,neutral,0.0,neutral,0.8521813,0.05697185,0.8521813,0.090846814
31532,54333,,3,The program is very sweet,the program be very sweet,The program is very sweet,en,0.9301822781562804,neutral,positive,0.5095,positive,0.9584069,0.007964619,0.033628404,0.9584069
31533,54334,,5,Excellent hundred hundred,excellent hundred hundred,Excellent hundred hundred,en,0.7068854570388794,positive,positive,0.5719,positive,0.9513766,0.0066664466,0.04195692,0.9513766
31534,54335,,5,Well I loved it 😍,well i love it 😍,Well I loved it 😍,en,0.8618435859680176,positive,positive,0.743,positive,0.9818733,0.0050340462,0.01309266,0.9818733
31536,54337,,4,☻ Thank you very much,☻ thank you very much,☻ Thank you very much,en,0.9964014887809752,neutral,positive,0.3612,positive,0.9573246,0.00666973,0.036005612,0.9573246
31538,54339,,1,The application is very expensive,the application be very expensive,The application is very expensive,en,0.97722327709198,negative,neutral,0.0,negative,0.6963288,0.6963288,0.28487274,0.018798403
31539,54340,,5,Without subscription,without subscription,Without subscription,en,0.6889510750770569,positive,neutral,0.0,neutral,0.80251414,0.11619243,0.80251414,0.08129339
31542,54343,,3,"Apply sweet, but with money","apply sweet, but with money","Apply sweet, but with money",en,0.9724439978599548,neutral,neutral,0.25,neutral,0.5015187,0.14141548,0.5015187,0.35706583
31543,54346,,5,Under the experience 👍🏻 👑 Greetings to you.,under the experience 👍 👑 greeting to you.,Under the experience 👍🏻👑 Greetings to you.,en,0.9695057272911072,positive,positive,0.3818,positive,0.9468033,0.0032228122,0.049973924,0.9468033
31544,54347,,5,I recommend it very much,i recommend it very much,I recommend it very much,en,0.9952691793441772,positive,positive,0.3612,positive,0.971366,0.006014903,0.022619046,0.971366
31545,54348,,4,It is still under experience,it be still under experience,It is still under experience,en,0.9438446164131165,neutral,neutral,0.0,neutral,0.70714235,0.2250126,0.70714235,0.06784499
31546,54349,,5,Introducing your fingerprint with his participation,introduce your fingerprint with his participation,Introducing your fingerprint with his participation,en,0.97202068567276,positive,neutral,0.0,neutral,0.8537284,0.009516914,0.8537284,0.13675466
31548,54351,,5,"By God, very wonderful","by god, very wonderful","By God, very wonderful",en,0.9866556525230408,positive,positive,0.7264,positive,0.9783773,0.006898326,0.014724318,0.9783773
31549,54352,,1,I didn't like,i do not like,I didn't like,en,0.7229263782501221,negative,negative,-0.2755,negative,0.77439266,0.77439266,0.20054908,0.025058238
31550,54353,,4,Bit,bit,Bit,en,0.9689391255378724,neutral,neutral,0.0,neutral,0.6342347,0.13351801,0.6342347,0.2322473
31551,54354,,5,"So far, excellent","so far, excellent","So far, excellent",en,0.6105180978775024,positive,positive,0.6096,positive,0.97464335,0.006176255,0.019180391,0.97464335
31552,54355,,4,Where is Arabic?,where be arabic?,Where is Arabic?,en,0.845059335231781,neutral,neutral,0.0,neutral,0.88281864,0.04688683,0.88281864,0.07029458
31553,54356,,5,More than a popular,more than a popular,More than a popular,en,0.9674220681190492,positive,positive,0.4728,neutral,0.67187124,0.108520575,0.67187124,0.2196082
31554,54359,,5,Rigid program,rigid program,Rigid program,en,0.6365312337875366,positive,neutral,-0.128,negative,0.83348215,0.83348215,0.14092797,0.025589814
31555,54360,,5,Menih this application,menih this application,Menih this application,en,0.5403568148612976,positive,neutral,0.0,neutral,0.73789155,0.15076002,0.73789155,0.11134849
31556,54361,,1,I do not work,i do not work,I do not work,en,0.6195629239082336,negative,neutral,0.0,neutral,0.6164191,0.3037051,0.6164191,0.07987586
31557,54362,,5,"God willing, excellent","god willing, excellent","God willing, excellent",en,0.6624728441238403,positive,positive,0.7003,positive,0.9654518,0.00856491,0.025983239,0.9654518
31558,54363,,1,Club application,club application,Club application,en,0.7673991322517395,negative,neutral,0.0,neutral,0.7507345,0.11781253,0.7507345,0.13145296
31559,54366,,1,"The search is a lion, as he said, may God bless you, King Salman","the search be a lion, as he said, may god bless you, king salman","The search is a lion, as he said, may God bless you, King Salman",en,0.953393578529358,negative,positive,0.5994,positive,0.93732446,0.0070329076,0.055642586,0.93732446
31560,54367,,5,To date excellent,to date excellent,To date excellent,en,0.885115385055542,positive,positive,0.5719,positive,0.95567113,0.009402521,0.034926277,0.95567113
31561,54368,,5,Brick,brick,Brick,en,0.8035431504249573,positive,neutral,0.0,neutral,0.7192785,0.13166013,0.7192785,0.1490614
31563,54371,,5,More than a wonderful one,more than a wonderful one,More than a wonderful one,en,0.8656724691390991,positive,positive,0.6096,positive,0.9651721,0.0070678038,0.02776015,0.9651721
31564,54373,,5,Masha'Allah a wonderful application 😍,mashaallah a wonderful application 😍,Masha'Allah a wonderful application 😍,en,0.6593578457832336,positive,positive,0.5719,positive,0.9791157,0.0075841052,0.013300209,0.9791157
31565,54374,,5,The program is great,the program be great,The program is great,en,0.7951340675354004,positive,positive,0.6249,positive,0.96496147,0.0042987866,0.030739738,0.96496147
31566,54375,,5,The app is very sweet,the app be very sweet,The app is very sweet,en,0.939382791519165,positive,positive,0.5095,positive,0.94570374,0.010250197,0.044046003,0.94570374
31567,54376,,5,Not sweet application,not sweet application,Not sweet application,en,0.7412635087966919,positive,negative,-0.357,negative,0.8551878,0.8551878,0.12723856,0.017573599
31568,54378,,5,"This program is the death of death, Jadaan, by God","this program be the death of death, jadaan, by god","This program is the death of death, Jadaan, by God",en,0.918976068496704,positive,negative,-0.7717,negative,0.9172853,0.9172853,0.07273613,0.0099784825
31569,54379,,5,And my Lord is a luxurious people of the people,and my lord be a luxurious people of the people,And my Lord is a luxurious people of the people,en,0.9583925008773804,positive,neutral,0.0,positive,0.76893216,0.02047909,0.21058875,0.76893216
31570,54381,,5,I want to see one Christian one,i want to see one christian one,I want to see one Christian one,en,0.9256439208984376,positive,neutral,0.0772,neutral,0.83864844,0.044443723,0.83864844,0.11690778
31571,54383,,5,I don’t know what to do,i do not t know what to do,I don’t know what to do,en,0.909026861190796,positive,neutral,0.0,negative,0.6903844,0.6903844,0.28782457,0.021791061
31572,54384,,1,Interesting Matfar enters him .. You must pay money,interest matfar enters him. you must pay money,Interesting Matfar enters him .. You must pay money,en,0.9805076718330384,negative,positive,0.3818,neutral,0.6840295,0.24504307,0.6840295,0.07092748
31573,54387,,1,I thought it was free,i think it be free,I thought it was free,en,0.945659875869751,negative,positive,0.5106,neutral,0.7333106,0.034641434,0.7333106,0.232048
31574,54388,,3,Sweet under experience,sweet under experience,Sweet under experience,en,0.829727828502655,neutral,positive,0.4588,positive,0.7960732,0.019983653,0.18394312,0.7960732
31575,54389,,3,Where is the translation?,where be the translation?,Where is the translation?,en,0.6969828605651855,neutral,neutral,0.0,neutral,0.8531148,0.11072644,0.8531148,0.036158722
31576,54390,,5,The program is sweet,the program be sweet,The program is sweet,en,0.6105698943138123,positive,positive,0.4588,positive,0.8799715,0.019053927,0.10097464,0.8799715
31577,54391,,1,I hope the application is free,i hope the application be free,I hope the application is free,en,0.7096583247184753,negative,positive,0.7351,neutral,0.40971774,0.020866223,0.40971774,0.56941605
31578,54392,,5,"Once sweet, frankly","once sweet, frankly","Once sweet, frankly",en,0.8907179832458496,positive,positive,0.4588,neutral,0.32769707,0.03506743,0.32769707,0.6372355
31579,54393,,4,Why is it a subscription,why be it a subscription,Why is it a subscription,en,0.657071590423584,neutral,neutral,0.0,neutral,0.60630786,0.36933777,0.60630786,0.024354333
31580,54394,,5,The program is rigid,the program be rigid,The program is rigid,en,0.5898730158805847,positive,neutral,-0.128,negative,0.6333192,0.6333192,0.3439541,0.022726718
31581,54395,,5,I advise you to download it crazy,i advise you to download it crazy,I advise you to download it crazy,en,0.924361288547516,positive,negative,-0.34,neutral,0.62784505,0.17820959,0.62784505,0.19394538
31582,54396,,3,in the beginning,in the beginning,in the beginning,en,0.8814741373062134,neutral,neutral,0.0,neutral,0.63524085,0.06466563,0.63524085,0.30009356
31583,54397,,5,Sweet application,sweet application,Sweet application,en,0.7383214831352234,positive,positive,0.4588,positive,0.78302926,0.049226433,0.16774438,0.78302926
31584,54399,,1,Flat application,flat application,Flat application,en,0.860605001449585,negative,neutral,0.0,neutral,0.684457,0.17360593,0.684457,0.14193699
31585,54400,,4,Thank you all,thank you all,Thank you all,en,0.7642172574996948,neutral,positive,0.3612,positive,0.960572,0.011788022,0.02764004,0.960572
31586,54401,,5,The most beautiful application,the most beautiful application,The most beautiful application,en,0.8690492510795593,positive,positive,0.6361,positive,0.95423347,0.014411483,0.031355098,0.95423347
31587,54402,,5,The app is very sweet 😍🇸🇾,the app be very sweet 😍,The app is very sweet 😍🇸🇾,en,0.9465110301971436,positive,positive,0.5095,positive,0.9743129,0.0064124754,0.019274669,0.9743129
31588,54403,,5,"Jamyel, a thousand stars","jamyel, a thousand star","Jamyel, a thousand stars",en,0.5322393774986267,positive,neutral,0.0,neutral,0.45181826,0.016836513,0.45181826,0.53134525
31590,54406,,1,All with a subscription,all with a subscription,All with a subscription,en,0.8954502940177917,negative,neutral,0.0,neutral,0.79318255,0.08749691,0.79318255,0.11932055
31591,54407,,4,"The application is amazing, God willing","the application be amazing, god willing","The application is amazing, God willing",en,0.7348009943962097,neutral,positive,0.7096,positive,0.97729254,0.0059814914,0.016726019,0.97729254
31592,54409,,3,Its champion passed,it be champion pass,Its champion passed,en,0.9170492887496948,neutral,positive,0.5994,neutral,0.67521423,0.06722372,0.67521423,0.257562
31593,54411,,5,With the people,with the people,With the people,en,0.9945732355117798,positive,neutral,0.0,neutral,0.79200494,0.11001127,0.79200494,0.09798374
31594,54412,,1,"The power of power, believers","the power of power, believer","The power of power, believers",en,0.9003266096115112,negative,neutral,0.0,positive,0.7229119,0.009674695,0.2674134,0.7229119
31595,54413,,5,We start with the experience,we start with the experience,We start with the experience,en,0.9331026077270508,positive,neutral,0.0,neutral,0.814536,0.039051536,0.814536,0.14641248
31596,54414,,5,Human rights of women,human right of woman,Human rights of women,en,0.6477534174919128,positive,neutral,0.0,neutral,0.67508215,0.13259305,0.67508215,0.19232476
